outcome,outcome_column,n,model0_r2,model1_r2,model2_r2,model3_r2,model0_adj_r2,model1_adj_r2,model2_adj_r2,model3_adj_r2,model0_aic,model1_aic,model2_aic,model3_aic,delta_r2_dass,F_dass,p_dass,delta_r2_ucla,F_ucla,p_ucla_ols,p_ucla_wald,delta_r2_interaction,F_interaction,p_interaction_ols,p_interaction_wald,ucla_beta,ucla_se,ucla_t,ucla_p,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p,vif_max,vif_mean,bp_stat,bp_p,shapiro_p
PRP T1 Accuracy (SOA 150),prp_t1_acc_soa_150,204,0.004292934823013961,0.016665786800425852,0.016775488636672664,0.04156873512424486,-0.005614598163821594,-0.00816588525006856,-0.013170435567286587,0.007339047092967843,-725.4343818784398,-721.9852075914362,-720.0079673232847,-723.2180537514341,0.012372851977411892,0.8304483049075482,0.4785467274184947,0.00010970183624681162,0.02197998675872023,0.8822919925259861,0.889569547879437,0.024793246487572196,5.0702397653879965,0.025449416771275137,0.044687814668080854,-0.0005885083760332858,0.004233001374669603,-0.13902862861206147,0.889427526371284,z_ucla_score:C(gender_male)[T.1],-0.013213697673267528,0.0065396740114269615,-2.020543784014135,0.04332701333785026,123,0.0030892047140488182,0.005064993665075187,0.5419195407935417,81,-0.00425448436264509,0.007899876455687939,0.5901968806449598,2.6662827447380324,2.1469718921237453,11.814459201961435,0.1068279571388446,6.176196762827694e-15
PRP T1 Accuracy (SOA 300),prp_t1_acc_soa_300,204,0.024382036391223272,0.04010035231250386,0.042036207036988404,0.04204196798759052,0.01467439496228029,0.015860462219385196,0.012859644814764648,0.007829181130004415,-804.5165217649715,-801.829957843112,-800.2417853898955,-798.2430121976988,0.01571831592128059,1.0807471940465387,0.3583505212697328,0.0019358547244845425,0.39809790675269124,0.5288045410558602,0.6579215132877311,5.760950602118342e-06,0.0011787012377195546,0.9726471715927251,0.9771453581418784,-0.002057449642704965,0.00463956475812593,-0.44345746852686146,0.6574348761789267,z_ucla_score:C(gender_male)[T.1],0.00016763005050576124,0.005843912646781164,0.028684557870332323,0.9771161723351208,123,-0.0036099280722502528,0.007086321747707469,0.610456471246313,81,0.001112698055660423,0.005136671744246932,0.8285056781407615,2.6662827447380324,2.1469718921237453,11.521191610050831,0.11744540299783662,4.3283771659129253e-19
PRP T1 Accuracy (SOA 600),prp_t1_acc_soa_600,204,0.009265695611648916,0.024628172593684883,0.0246294410243153,0.02626007175949585,-0.0005923571683346118,-2.4291084947947184e-06,-0.00507727650793921,-0.008516354249093583,-847.4172143786682,-844.6052509094955,-842.6055162032119,-840.9468501088738,0.015362476982035966,1.0395250839985528,0.3761559399157985,1.2684306304189263e-06,0.00025619066713348604,0.9872458375726666,0.9890815282822456,0.0016306307351805494,0.32822277779332754,0.5673641149200968,0.6123998512539994,4.704591965356414e-05,0.0034334867787119763,0.013702082659893844,0.9890676618816366,z_ucla_score:C(gender_male)[T.1],0.002519291266671154,0.004964473337323812,0.507463953473305,0.6118293223741135,123,-0.0019761684433430154,0.005326742341641057,0.7106449377000987,81,0.004153065351806963,0.003424566630396787,0.2252341088838672,2.6662827447380324,2.1469718921237453,5.638173277550649,0.5825740839208704,2.4092805869218183e-20
PRP T1 Accuracy (SOA 1200),prp_t1_acc_soa_1200,204,0.019866229467548013,0.06457222705701371,0.07242177620915391,0.0725138202496346,0.010113654636379366,0.04095031359885748,0.04417066279420423,0.03938931382997857,-925.2127184158451,-928.7364843363405,-928.4555528800979,-926.4757969042275,0.044705997589465696,3.1542743611532376,0.02594542607746602,0.0078495491521402,1.6670951767840254,0.19816108445984146,0.27504495883169094,9.20440404806877e-05,0.01945110593354379,0.8892241604012286,0.905886020793907,-0.0030749472606158568,0.0028092942799217264,-1.0945621761994733,0.2737084938805071,z_ucla_score:C(gender_male)[T.1],0.0004973076263848214,0.004200862922139579,0.11838225517045275,0.9057647852269601,123,-0.002599117516375239,0.0037430560422654882,0.48744154400548345,81,-0.0032322346764081453,0.004730062600067686,0.49439286552790684,2.6662827447380324,2.1469718921237453,6.026123030042994,0.5367024308286326,4.751180509446874e-18
PRP RT1-RT2 Coupling (SOA 50),prp_rt1_rt2_coupling_soa_50,204,0.03935504264306611,0.046375426044780954,0.04948379357429311,0.04975422102260352,0.029796386350957382,0.022293997409548072,0.0205340613988908,0.015816871773410734,-337.0558520994198,-332.55215615829707,-331.2181862604971,-329.27623371751815,0.007020383401714847,0.485878108815323,0.6924731122175112,0.003108367529512157,0.6442272095670513,0.42315144170012986,0.3349214546009037,0.0002704274483104063,0.05577902163994667,0.8135428564998831,0.8109439938762474,0.00826237084954411,0.008547733077030379,0.9666154493928807,0.3337363084361735,z_ucla_score:C(gender_male)[T.1],-0.00363978603599905,0.01519545569387097,-0.23953121968347052,0.8106936911142884,123,0.014641672490760232,0.009904665193141256,0.13933814237480124,81,-0.006093376574099112,0.016352674382295734,0.7094293259020784,2.6662827447380324,2.1469718921237453,3.3169245998409767,0.8542191752417656,4.2951796216571295e-10
PRP RT1-RT2 Coupling (SOA 150),prp_rt1_rt2_coupling_soa_150,204,0.0029394262047174324,0.020002777922147552,0.03101567661848148,0.03515284436999866,-0.00698157452956405,-0.004744626675778019,0.0015034637236127635,0.0006940173832128416,-240.64301359195946,-238.16441816720834,-238.46988406633938,-237.3427455520203,0.01706335171743012,1.1491677608662934,0.3304294401944389,0.011012898696333928,2.238984667581221,0.1361696637182528,0.14882825404978958,0.004137167751517179,0.8404283254251645,0.36040091350618564,0.3082316330593086,-0.0193346532612574,0.013340170325416796,-1.4493558020334583,0.14723824490827617,z_ucla_score:C(gender_male)[T.1],0.017699015044265166,0.017324874528316613,1.021595568576098,0.3069723559239669,123,-0.026385374591766944,0.017932801472729534,0.14119728456401745,81,-0.012891755448856637,0.015914083980774048,0.41789151512349443,2.6662827447380324,2.1469718921237453,3.2114109772796047,0.8647805504657735,2.1021291843272574e-13
PRP RT1-RT2 Coupling (SOA 300),prp_rt1_rt2_coupling_soa_300,204,0.0064108213764658695,0.016727234688994175,0.016820011222994036,0.02480188126379279,-0.003475638112325541,-0.008102885647142344,-0.01312455696310777,-0.010026622976786026,-319.9128051620132,-316.04200535965197,-314.0612546529908,-313.7241720421257,0.010316413312528305,0.6924663253654827,0.5576429658631852,9.277653399986097e-05,0.018589655410603353,0.891688660770213,0.8853634238048199,0.007981870040798755,1.6042345631511115,0.2068072559991111,0.14355877536864814,-0.001463805823992033,0.010139936941755238,-0.14436044646039445,0.8852158487406873,z_ucla_score:C(gender_male)[T.1],0.020278166850914686,0.01380832021846483,1.4685469724114752,0.14195570678580025,123,-0.006584551402492329,0.012766069040004364,0.6060043348678741,81,0.0049706870447612985,0.01603158792848597,0.7565185128212395,2.6662827447380324,2.1469718921237453,3.3599627152097624,0.8498278772634937,1.865404808748125e-13
PRP RT1-RT2 Coupling (SOA 600),prp_rt1_rt2_coupling_soa_600,204,0.03618984994198993,0.0549901091249978,0.07018952818839219,0.09387775379026819,0.026599699195144044,0.031126222991790575,0.04187042752407921,0.06151624499706343,-245.86182876784943,-243.88041282735213,-245.18819578589301,-248.4527309853665,0.018800259183007872,1.3130202319148523,0.2713252635457407,0.015199419063394393,3.2203181683410618,0.0742626999412427,0.0995775664105331,0.023688225601876,5.1239137295091295,0.024693917118823686,0.03624100474566946,-0.022809141050851536,0.013784452331136055,-1.6547005642966814,0.09798525255881917,z_ucla_score:C(gender_male)[T.1],0.0425278736257954,0.02016785405716313,2.1086960221576243,0.03497082841791816,123,-0.033156168576981435,0.016069257968718834,0.039081365208379404,81,-0.013078673359840445,0.028976896830426632,0.6517385328638512,2.6662827447380324,2.1469718921237453,8.975140424121596,0.2544457965827884,4.8574449283276137e-08
PRP RT1-RT2 Coupling (SOA 1200),prp_rt1_rt2_coupling_soa_1200,204,0.0039231985504274425,0.037309596846341386,0.052761330172009346,0.0528031491774239,-0.0059880134042946676,0.012999233130339904,0.023911421446283665,0.01897469021947462,52.234115450015736,51.279246175294645,49.97836718785874,51.96936072972068,0.033386398295913944,2.2889002324235377,0.07969724495055197,0.01545173332566796,3.213542227651398,0.07456552057182698,0.08069256711053381,4.181900541455619e-05,0.008653454721840387,0.9259795537050112,0.927880838169263,-0.0469721873493775,0.026753998121109825,-1.7557072081990925,0.07913841538663123,z_ucla_score:C(gender_male)[T.1],-0.0036496481638563227,0.04027070587043985,-0.09062786670782684,0.9277882886126827,123,-0.03628226694640571,0.029132750117093393,0.21298046613348476,81,-0.06549337690655396,0.0578368065952628,0.25747373696662,2.6662827447380324,2.1469718921237453,4.248488187186152,0.7507528511231021,0.00039784337837985213
WCST Total Errors,wcst_total_errors,205,0.0015036430160538794,0.005161153045622258,0.006046407445457036,0.012608205620018853,-0.008382459528341712,-0.019834797882879673,-0.024073398389529155,-0.022476781997543993,1669.2007086220287,1674.4484112703017,1676.2659114172789,1676.9080728974523,0.0036575100295683782,0.2438735004208144,0.8656267587255679,0.0008852543998347784,0.176346634772746,0.6749871934152476,0.7012330221942937,0.006561798174561817,1.3091806593353272,0.25393139776295626,0.4047796615624589,-0.5787288371068938,1.5062715417462609,-0.38421282024352527,0.7008207170330114,z_ucla_score:C(gender_male)[T.1],2.35913019842016,2.8256096925405236,0.834910145108913,0.40376830221615534,124,-1.0178808835905544,1.8507379886797075,0.5823286424419749,81,-0.4638796571737581,2.996516532369721,0.8769740191699321,2.664849723429601,2.1453884995089636,7.336792640806575,0.3946751414667675,2.2298737857779355e-17
WCST Error Rate,wcst_error_rate,205,0.004124483331485629,0.007406539465686257,0.008831424906019514,0.017408719520857097,-0.0057356702988957675,-0.01753299471859293,-0.02120398646046473,-0.017505691460635298,-359.47668684569203,-354.15341062284335,-352.4479031680738,-352.22963609759927,0.0032820561342006283,0.21933423120825685,0.8829040917752755,0.0014248854403332567,0.2846411037186407,0.594273673700798,0.6232746301706491,0.008577294614837583,1.7196641906887853,0.19126262660572962,0.340430101222608,-0.005218136403946396,0.010606281571271718,-0.4919854681286506,0.622729616596728,z_ucla_score:C(gender_male)[T.1],0.019169024678317402,0.02005903211238769,0.9556305892984411,0.3392589014813676,124,-0.009514138805254521,0.013007322251306233,0.4645074821573565,81,-0.001920475709185225,0.021535112197631903,0.9289398043264535,2.664849723429601,2.1453884995089636,8.489077739272055,0.291446542469488,2.4915006957030484e-14
WCST Perseverative Errors (trial-derived),wcst_perseverative_errors,205,0.0005857788956248333,0.029692758855542678,0.02973012951674836,0.029734403729415493,-0.009309411412339319,0.00531317993231506,0.00032801222937717256,-0.004742038777661106,1433.828356333955,1433.7692607839995,1435.7613652095315,1437.760462145803,0.029106979959917845,1.9898470527032068,0.11675741739567179,3.737066120568233e-05,0.007626116345386923,0.9304993396854006,0.9248878783974155,4.27421266713246e-06,0.0008678241284268197,0.976528456020988,0.9718665900097223,-0.06694029856479976,0.7091228138183032,-0.09439873779318529,0.9247924184246288,z_ucla_score:C(gender_male)[T.1],-0.033896098825397944,0.9598990528721649,-0.03531214946402502,0.9718308355022687,124,0.064033769850938,0.89313424257436,0.9428441806118533,81,-0.22284869468189117,1.3093513051195127,0.8648545919603764,2.664849723429601,2.1453884995089636,2.431164236397987,0.9321906628775029,1.9545064344125537e-17
WCST Perseverative Error Rate (trial-derived),wcst_perseverative_error_rate,205,0.0019115727260980986,0.038023611212942066,0.03803830412634013,0.0380487487506721,-0.007970490910277128,0.0138533501881416,0.008887949705926212,0.0038677398230310134,1323.5733779235102,1322.018723994568,1324.0155928675629,1326.0133670412943,0.03611203848684397,2.490115052942562,0.06148914327482154,1.4692913398062224e-05,0.0030242335690646147,0.956199464942781,0.9529757433038313,1.0444624331973351e-05,0.002138976367798089,0.9631585822551941,0.9572661702866168,-0.032097879852151304,0.5436164090846155,-0.05904509009615855,0.9529161940325817,z_ucla_score:C(gender_male)[T.1],-0.04051988455091555,0.7552242646823697,-0.053652784273234784,0.9572118012715445,124,0.11042916540254943,0.694228839967421,0.873615784874933,81,-0.1678652782165632,0.9885186217883987,0.8651556391555062,2.664849723429601,2.1453884995089636,2.1746864516740145,0.9495423450365192,2.7979919890586494e-13
WCST Non-Perseverative Errors,wcst_nonperseverative_errors,205,0.0012461329689407163,0.024026720194426865,0.025266276564300805,0.03735502425223036,-0.00864251917988157,-0.0004952215092306478,-0.004271108994356787,0.0031493652155075713,1549.8454198471927,1551.1154220156338,1552.8548917672638,1552.2965634031175,0.02278058722548615,1.548313173346588,0.20328066406054632,0.0012395563698739398,0.25179405958168705,0.6163721585312469,0.646349170241372,0.012088747687929557,2.4738957294948993,0.11735536241320842,0.36513737869174545,-0.5117885385420938,1.1136926926233468,-0.45954197412982556,0.6458450172010799,z_ucla_score:C(gender_male)[T.1],2.3930262972455583,2.636316414985645,0.9077158885947265,0.3640283472218542,124,-1.081914653441493,1.448517308334621,0.45511680959034617,81,-0.24103096249186606,2.0511521741752916,0.9064558928555431,2.664849723429601,2.1453884995089636,12.194680389769058,0.09433573672188243,3.571771921057747e-21
WCST Perseverative Responses (trial-derived),wcst_perseverative_responses,205,0.001240823558745885,0.037402538046005906,0.03780037782261925,0.0396786356092248,-0.008647881158494242,0.013216672167764898,0.00864281351421381,0.005555541443055145,1582.2761468318672,1580.7160820569115,1582.631338417138,1584.2307779328053,0.03616171448726002,2.491931628532476,0.061345057365894434,0.00039783977661334013,0.08186687455893887,0.775082380731948,0.7689208573727141,0.0018782577866055528,0.3853051672926467,0.5354950642526592,0.5289548638911155,-0.3138071004778501,1.0666815317615506,-0.2941900568575697,0.7686126781223117,z_ucla_score:C(gender_male)[T.1],-1.0209057819635303,1.618636406538619,-0.6307196463884631,0.5282238508590351,124,0.2085213868428605,1.3209165294941516,0.8745662212275233,81,-0.9405864310925337,1.9316274151134565,0.6263009329234264,2.664849723429601,2.1453884995089636,2.5863771299376657,0.9204535653598245,3.884439487192415e-12
WCST Perseverative Response Percent (trial-derived),wcst_perseverative_response_percent,205,0.0017148682011283167,0.05618111469356357,0.05618111942559045,0.05864889552201902,-0.008169143004801205,0.03246707234918078,0.027580547286972013,0.025199871505034888,1444.694444014426,1439.1929908139002,1441.1929897860912,1442.6562802132178,0.054466246492435255,3.8279883357336866,0.010728289712194158,4.732026881448803e-09,9.927130361021766e-07,0.9992060310753488,0.9992152512085358,0.0024677760964285644,0.51644055940851,0.4732154877057697,0.5161179182816145,-0.0007739292870515006,0.7858909072399894,-0.000984779541182761,0.9992142597352963,z_ucla_score:C(gender_male)[T.1],-0.8368159457156321,1.2863910158069487,-0.6505144512306006,0.5153599701250555,124,0.32182747249703636,1.0380233808134642,0.7565314882294109,81,-0.14279812163123926,1.2719583978304791,0.9106122250485269,2.664849723429601,2.1453884995089636,2.4242083864594792,0.9326953066575713,3.938092195585161e-07
WCST PR Ratio among Errors,wcst_error_pr_ratio,204,0.0016150268808763357,0.010676380156189103,0.016322583454060235,0.018723638775028917,-0.008319151956129867,-0.014306539536836471,-0.01363713481637463,-0.016321945554434336,-73.17536385618115,-69.0353234900619,-68.20291397363081,-66.70146567983994,0.009061353275312767,0.6045032223783985,0.6128045345962647,0.005646203297871133,1.1307589571246994,0.28891523514492445,0.3090373117753846,0.0024010553209686814,0.4795864462916271,0.4894293690353082,0.559589198818008,0.0207928921333245,0.02038763338720515,1.019877674785622,0.3077864787984892,z_ucla_score:C(gender_male)[T.1],-0.020296378486921923,0.03472726867795289,-0.5844507575629573,0.558917085967849,123,0.035734289753417296,0.023874742749823454,0.13446084433904837,81,0.002811521168077866,0.042168406141922195,0.9468415191262657,2.690509132376126,2.154628021361627,10.591700449360028,0.157446983438371,0.00038672712406347923
WCST NPE Ratio among Errors,wcst_error_npe_ratio,204,0.0016150268808763357,0.01067638015618888,0.016322583454060124,0.018723638775029028,-0.008319151956129867,-0.014306539536836693,-0.01363713481637463,-0.016321945554434336,-73.17536385618115,-69.0353234900619,-68.20291397363081,-66.70146567983994,0.009061353275312545,0.6045032223783838,0.6128045345962744,0.005646203297871244,1.1307589571247212,0.2889152351449153,0.3090373117753846,0.0024010553209689034,0.4795864462916709,0.48942936903527845,0.559589198818008,-0.020792892133324414,0.02038763338720515,-1.0198776747856177,0.3077864787984911,z_ucla_score:C(gender_male)[T.1],0.02029637848692189,0.03472726867795288,0.5844507575629564,0.5589170859678496,123,-0.03573428975341713,0.02387474274982344,0.1344608443390499,81,-0.00281152116807789,0.042168406141922195,0.9468415191262651,2.690509132376126,2.154628021361627,10.591700449360095,0.15744698343836777,0.0003867271240632931
WCST PE Run Length Mean,wcst_pe_run_length_mean,205,0.033154080413112075,0.05741940970655812,0.06313717107657901,0.06420503279003653,0.023581348536014124,0.03373648030220033,0.03474738838192992,0.030953434970393157,155.8429426406388,156.63230972047222,157.38497799972208,159.15118015855876,0.024265329293446047,1.7076525795679258,0.16668690849322526,0.005717761370020891,1.208412497873448,0.27298156360826964,0.17874854251387856,0.0010678617134575186,0.2248021894991918,0.6359300870147009,0.6606067409716361,-0.03728354232514715,0.027629660639581995,-1.3494028323943688,0.17720761155142783,z_ucla_score:C(gender_male)[T.1],-0.02412465229059238,0.05486105021622996,-0.4397409855536342,0.6601247143414868,124,-0.03156805740850201,0.036486647236566264,0.38693187976113086,81,-0.0259540458076947,0.050005174222134255,0.6037417701147992,2.664849723429601,2.1453884995089636,5.688128406302698,0.5765995605071078,1.1156610467473818e-08
WCST PE Run Length Max,wcst_pe_run_length_max,205,0.010397114734722712,0.024042443048520545,0.028502476096331164,0.02856571359830995,0.0005990663657595707,-0.0004791036085518563,-0.0009368428098406323,-0.005952255969262854,695.7495201168896,698.9031693424822,699.9641917174865,701.9508472574892,0.013645328313797833,0.9274379864522373,0.4284684848298236,0.004460033047810619,0.908995156177125,0.3415436488835364,0.2339968114750763,6.323750197878564e-05,0.012824117970927354,0.909952730554815,0.8907092228998112,-0.12145628786465062,0.1017419060416087,-1.1937685521144008,0.23256851636574927,z_ucla_score:C(gender_male)[T.1],-0.021653979317331533,0.1573866158901289,-0.13758463001992563,0.890568703462401,124,-0.053581522573785956,0.1309334153251406,0.6823728922627066,81,-0.23179208836389925,0.1776408293591317,0.19194881446419831,2.664849723429601,2.1453884995089636,1.5432498518722482,0.980774465032179,1.592458406486819e-13
WCST PR Run Length Mean,wcst_pr_run_length_mean,205,0.0058356170266791185,0.014737509592335662,0.0151180295689759,0.01754511309597695,-0.004007594685927929,-0.010017829362630737,-0.014726878625903606,-0.017364451413303117,383.0147959126828,387.1709285757702,389.0917398688182,390.585926770666,0.008901892565656544,0.5993247612734102,0.6161575927271594,0.00038051997664023673,0.07649947672593087,0.7823869914785084,0.6911534068355378,0.0024270835270010505,0.48667420885444046,0.48623715462474737,0.424396602915055,0.01650727186108461,0.041488932823302176,0.397871691021499,0.6907247683379535,z_ucla_score:C(gender_male)[T.1],-0.06242065679304722,0.07797896130489188,-0.8004807418373675,0.42343231703308537,124,0.027104933747766104,0.05560348746648286,0.625926550069374,81,0.02174194084868323,0.06570700956049795,0.7407258690818341,2.664849723429601,2.1453884995089636,1.745724472738837,0.9725661070086342,1.7779950662759382e-21
WCST PR Run Length Max,wcst_pr_run_length_max,205,0.00032302259845273795,0.005781603939097102,0.006773834875250073,0.006980368169634654,-0.009574769257008064,-0.019198757770975794,-0.023323927704287817,-0.02830459336748503,1270.4789865329863,1275.3565485301826,1277.1518561701705,1279.1092236565448,0.005458581340644364,0.3641915066454783,0.778929144065904,0.0009922309361529713,0.19780160073976305,0.656986990552127,0.36436373944588507,0.000206533294384581,0.040973066080045174,0.8397988113352833,0.7191106928473134,0.23154901800608046,0.2546806980576812,0.9091737998677789,0.3632583917612162,z_ucla_score:C(gender_male)[T.1],0.15817250678840145,0.4391685918124999,0.36016352202147495,0.718724851927748,124,0.12347082680885803,0.29511310554537773,0.6756658248711758,81,0.5005433868842092,0.5009321122744251,0.31768619413871235,2.664849723429601,2.1453884995089636,1.7583650030729359,0.9719972599336602,5.209062566428591e-27
WCST PE Cluster Rate,wcst_pe_cluster_rate,201,0.007864436994144297,0.03277717787328027,0.03406311717285293,0.035400662117144543,-0.0021571343493491657,0.00797659269054396,0.004188780590570151,0.00041519390377686705,-158.43485024977446,-157.54645292965432,-155.81386367350132,-154.09238377992136,0.024912740879135975,1.6742038340072207,0.1738827391523454,0.0012859392995726582,0.25826969500007935,0.6118887692014329,0.6365293528489322,0.0013375449442916132,0.26762010309365963,0.6055250970228263,0.5654667604377225,-0.007991821188915414,0.016885221246720462,-0.4733027226674704,0.6359972199492807,z_ucla_score:C(gender_male)[T.1],0.01259058407535386,0.021868812796928958,0.5757323999372275,0.5647960719831526,123,-0.011363118077977498,0.024854439260909786,0.647536885708393,78,-0.006475029166204339,0.019492303191374738,0.7397504050694785,2.529020335894014,2.034440775282853,5.519192929918831,0.5968698599985506,7.162569690405789e-18
WCST Trials to First Category,wcst_trials_to_first_category,205,0.0008582538597654565,0.0448170838913432,0.053843088643488746,0.05707893724396729,-0.009034238676276507,0.020817513134844257,0.025171667087230842,0.023574127907458498,1760.029126746007,1756.8053978937824,1756.859038966074,1758.1567390917758,0.043958830031577745,3.052751128869954,0.029609918626733022,0.009026004752145544,1.8888504850242729,0.17088521638724932,0.17735577849402323,0.0032358486004785414,0.6760504134153547,0.4119441369894712,0.6211300656357996,-2.305467401401518,1.703008717555287,-1.353761362250145,0.1758125242006896,z_ucla_score:C(gender_male)[T.1],2.066829745699377,4.175154015316172,0.4950307792520708,0.6205783940818762,124,-1.864442378972911,2.4623021140574495,0.4489331597149331,81,-4.433749517722019,2.528024213646932,0.07945795873684158,2.664849723429601,2.1453884995089636,12.657117494882502,0.08091661549507037,3.052860228043838e-22
WCST Categories Completed,wcst_categories_completed,205,0.0002222266357667646,0.037139045690417705,0.03758351625467071,0.04792720326493949,-0.009676563199522592,0.012946559401232238,0.008419380383600128,0.014097205411409464,453.12890351326945,451.4159805765612,453.3213277587495,453.1061401453915,0.03691681905465094,2.5432702956725755,0.05740723932954381,0.0004444705642530078,0.09144187907049862,0.7626694670153347,0.7951884274415375,0.010343687010268776,2.1402841757593,0.14506891968948427,0.4075791230726765,-0.02110834306636948,0.08120802998001432,-0.25992925910854314,0.7949183412689669,z_ucla_score:C(gender_male)[T.1],-0.15246484856633707,0.1837065848380594,-0.8299367641107559,0.4065745374683025,124,0.007555854569908926,0.11240211117688384,0.9464052556125336,81,-0.022922534526386554,0.13168385057550666,0.8618085002827113,2.664849723429601,2.1453884995089636,15.579704441731254,0.029246236023014276,1.7863613927483832e-24
WCST Trials per Category Mean,wcst_trials_per_category_mean,205,0.0010203211478652108,0.06692568648842434,0.06760626370893053,0.08995815684804453,-0.008870566761561838,0.04348160825949032,0.039351908063746666,0.057621644654827886,1565.6071608871875,1557.6159950989602,1559.4664151193851,1556.4921701995504,0.06590536534055913,4.685288732402974,0.003478063760872878,0.0006805772205061844,0.1445250910803662,0.7042307580448187,0.6907104584629405,0.02235189313911401,4.8385939410812355,0.028992887212405942,0.39089141823477314,-0.39404219505283394,0.9888789900620871,-0.3984736241874184,0.6902810968834894,z_ucla_score:C(gender_male)[T.1],3.3811199723453904,3.9320088761706065,0.8598963224208873,0.38984619591670155,124,-0.4986826424588794,1.3643578280473714,0.7147328152229355,81,-1.3836768173061187,2.195996742375827,0.5286353355537982,2.664849723429601,2.1453884995089636,36.03747085705197,7.132209874253732e-06,4.457127913195843e-22
WCST Trials per Category SD,wcst_trials_per_category_sd,205,0.0016594426037487287,0.014194281465688463,0.014226885669846423,0.014352059922257854,-0.00822511737047149,-0.010574706437183723,-0.015645026885612756,-0.02067096332923546,1429.8977597937896,1433.3075514163584,1435.3007712037272,1437.2747384881677,0.012534838861939734,0.8434498084925903,0.47156261632305474,3.260420415795995e-05,0.006548801473114023,0.9355836035126293,0.9427966568404791,0.00012517425241143076,0.025018393203468093,0.8744832546960289,0.8446732310645502,-0.061962503692249794,0.862430035848011,-0.07184641201801749,0.9427241367810482,z_ucla_score:C(gender_male)[T.1],-0.1817812387429715,0.9266147793382837,-0.1961777890838149,0.8444710120091814,124,-0.2082833124778231,1.1679781859330935,0.8584653241578327,81,0.13295573093062918,1.2017133047890673,0.9119030338180977,2.664849723429601,2.1453884995089636,5.545206653203794,0.5937368407014927,1.768483795706619e-21
WCST Delta Trials (First3-Last3),wcst_delta_trials_first3_last3,189,0.008005006770705259,0.039850535624984196,0.039932389205969865,0.04175188895051318,-0.0026616060597173252,0.013616943702169482,0.008281808630342447,0.004692569738654617,1155.579584101055,1155.412685009255,1157.396571907236,1159.0380432761808,0.03184552885427894,2.0232029826475872,0.11222692497091276,8.185358098566908e-05,0.01551698189993348,0.9010036897629755,0.9143642013938097,0.001819499744543318,0.34367868818614306,0.5584438345536027,0.5905240405553864,0.06352228523122876,0.5898899228719208,0.1076849811604952,0.91424558352645,z_ucla_score:C(gender_male)[T.1],0.45457882567034835,0.843317283337952,0.5390365342342686,0.5898616458829073,115,0.011624167178893252,0.5940304913666716,0.9843877515020251,74,0.24901351090473292,1.2020404449063575,0.8358856766373721,2.4589153914514386,1.9984626524954543,2.92123290240909,0.892191929225799,7.946392914011837e-09
WCST Learning Slope (Trials),wcst_learning_slope_trials,204,0.010434568207181472,0.026501071494225203,0.030283216669922508,0.030540845788568305,0.0005881460002877814,0.0019177652188268057,0.000748695350224593,-0.004082695433268668,1605.3419548345826,1608.002645210579,1609.2085402788211,1611.154335459655,0.016066503287043732,1.0892556590406064,0.3547686645551034,0.0037821451756973046,0.7683507312864134,0.3817953700751582,0.494010327217582,0.00025762911864579685,0.05208605956755874,0.8197102565190967,0.7628905278408501,1.04560286204878,1.5259365577990864,0.6852204023192753,0.4932048512717988,z_ucla_score:C(gender_male)[T.1],0.42100364285234465,1.39355623869019,0.30210739341818593,0.7625701964953615,124,0.901695704262157,2.219683143363315,0.6845756583753098,80,1.3764868940908381,1.3228451111512138,0.2980843018308018,2.4604734636831544,2.0144235883250543,5.0655294472302845,0.6519664848589242,8.609974957984152e-27
WCST RT Slope within Category,wcst_rt_slope_within_category,205,0.0008672500476916145,0.011358002201667272,0.02451591703156386,0.02454835163559299,-0.009025153417182796,-0.013482248999295843,-0.005044206694752251,-0.010112366834208242,2340.2853849367216,2344.1215339656014,2343.3748539854287,2345.3680376729076,0.010490752153975658,0.7038812442691759,0.5507441602107811,0.013157914829896589,2.6707428463533653,0.10379725244157753,0.13332988260485693,3.243460402913012e-05,0.006550418982256846,0.9355760809435459,0.9462890736108311,-11.46161836959123,7.604117147098706,-1.5072911355612564,0.13173604875219905,z_ucla_score:C(gender_male)[T.1],-0.8520323967325314,12.63139996464375,-0.06745352052167099,0.9462206629545622,124,-6.734253970160747,10.79725877618603,0.5328243997349977,81,-21.314354594193418,10.673270681074207,0.045826882275331805,2.664849723429601,2.1453884995089636,4.344766537769945,0.7393202696674195,2.41493064491972e-12
